15698364;51,0645294189;3,73912882805;18-8-2017 13:16:13;DRIVING
15698388;51,0569534302;3,73227620125;18-8-2017 13:16:23;DRIVING
15698388;51,0561981201;3,73434233665;18-8-2017 13:16:55;DRIVING
15698393;51,0745429993;3,74365592003;18-8-2017 13:16:55;WEBA
15698364;51,0717887878;3,73763012886;18-8-2017 13:16:55;DRIVING
15698388;51,0565567017;3,73782539368;18-8-2017 13:17:22;DRIVING
15698393;51,0745429993;3,74365592003;18-8-2017 13:17:22;WEBA
15698364;51,0735702515;3,73844480515;18-8-2017 13:17:22;DRIVING
15698364;51,0742149353;3,74379491806;18-8-2017 13:17:52;WEBA
15698388;51,0562896729;3,73860049248;18-8-2017 13:18:02;DRIVING
15698364;51,0741424561;3,74359560013;18-8-2017 13:18:22;WEBA
15698388;51,0572052002;3,74015831947;18-8-2017 13:18:32;DRIVING
15698364;51,0741386414;3,74357628822;18-8-2017 13:18:52;WEBA
15698388;51,0585174561;3,73957443237;18-8-2017 13:19:02;DRIVING
15698364;51,0741348267;3,74357891083;18-8-2017 13:19:22;WEBA
